order_id,product_name,order_date,sales,quantity,profit
CA-2017-133431,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2017-12-17,15.24,5,5.1435
US-2016-135720,Tennsco Regal Shelving Units,2016-12-11,243.384,3,-51.7191
CA-2017-144694,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",2017-09-24,17.88,3,2.4585
CA-2015-168004,Office Star - Mesh Screen back chair with Vinyl seat,2015-10-04,392.94,3,43.2234
US-2016-123470,Premium Transparent Presentation Covers by GBC,2016-08-15,18.882,3,-13.8468
CA-2016-115917,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2016-05-20,1049.2,5,272.792
CA-2016-147067,Eldon 200 Class Desk Accessories,2016-12-18,18.84,3,6.0288
CA-2017-167913,Economy Rollaway Files,2017-07-30,330.4,2,85.904
CA-2017-106103,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,2017-06-10,132.52,4,54.3332
US-2017-127719,Xerox 1993,2017-07-21,6.48,1,3.1752
CA-2017-126221,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",2017-12-30,209.3,2,56.511
CA-2016-103947,Staples,2016-04-01,31.56,5,9.8625
CA-2016-160745,3M Hangers With Command Adhesive,2016-12-11,14.8,4,6.068
CA-2016-132661,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",2016-10-23,379.4,10,178.318
CA-2017-140844,Xerox 1943,2017-06-19,97.82,2,45.9754
CA-2016-137239,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,2016-08-22,113.552,2,8.5164
US-2016-156097,Global Troy Executive Leather Low-Back Tilter,2016-09-19,701.372,2,-50.098
CA-2015-146563,"Hot File 7-Pocket, Floor Stand",2015-08-24,999.432,7,124.929
CA-2016-123666,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2016-03-26,459.95,5,18.398
CA-2016-143308,"OIC Colored Binder Clips, Assorted Sizes",2016-11-04,10.74,3,5.2626
CA-2017-132682,Acme Tagit Stainless Steel Antibacterial Scissors,2017-06-08,23.76,3,2.079
CA-2014-156314,"Master Giant Foot Doorstop, Safety Yellow",2014-12-24,30.36,5,8.7285
US-2017-106663,12-1/2 Diameter Round Wall Clock,2017-06-09,23.976,3,-14.3856
CA-2017-111178,Newell 331,2017-06-15,19.56,5,1.7115
CA-2017-130351,Kensington 6 Outlet Guardian Standard Surge Protector,2017-12-05,61.44,3,16.5888
US-2017-119438,Hoover Portapower Portable Vacuum,2017-03-18,2.688,3,-7.392
CA-2016-164511,Avery Hanging File Binders,2016-11-19,14.352,3,4.6644
US-2017-168116,Cubify CubeX 3D Printer Triple Head Print,2017-11-04,7999.98,4,-3839.9904
CA-2014-157784,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2014-07-05,479.97,3,163.1898
CA-2017-161480,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2017-12-25,191.984,2,4.7996
US-2014-117135,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,2014-06-21,104.01,1,14.5614
CA-2015-131534,Imation Bio 8GB USB Flash Drive Imation Corp,2015-03-28,166.24,1,24.936
CA-2015-119291,"Boston School Pro Electric Pencil Sharpener, 1670",2015-05-14,198.272,8,17.3488
CA-2017-114552,"Eldon 200 Class Desk Accessories, Burgundy",2017-09-02,15.072,3,4.1448
CA-2016-163755,"Tenex ""The Solids"" Textured Chair Mats",2016-11-04,209.88,3,35.6796
CA-2015-142027,Laminate Occasional Tables,2015-04-09,369.912,3,-13.8717
CA-2014-138527,Xerox 220,2014-09-12,10.368,2,3.6288
CA-2014-112158,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2014-12-02,119.96,4,52.7824
CA-2014-113887,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2014-04-05,55.48,1,26.6304
CA-2017-146136,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2017-09-03,24.448,4,8.8624
US-2017-100048,Bionaire Personal Warm Mist Humidifier/Vaporizer,2017-05-19,281.34,6,109.7226
CA-2014-153150,Cardinal Holdit Business Card Pockets,2014-07-01,19.92,5,6.972
CA-2014-130092,"DAX Value U-Channel Document Frames, Easel Back",2014-01-11,9.94,2,3.0814
CA-2017-108910,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",2017-09-24,103.056,3,24.4758
CA-2014-104472,GBC Standard Therm-A-Bind Covers,2014-06-02,59.808,3,19.4376
CA-2016-112942,Tops Green Bar Computer Printout Paper,2016-02-13,146.82,3,73.41
CA-2016-142335,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2016-12-15,1652.94,3,231.4116
CA-2014-117429,"Seth Thomas 16"" Steel Case Clock",2014-10-07,129.92,5,21.112
CA-2016-114713,Acme Softgrip Scissors,2016-07-07,45.584,7,5.1282
CA-2017-144113,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",2017-09-16,17.568,2,6.3684
US-2016-150861,Xerox 1964,2016-12-03,182.72,8,84.0512
CA-2017-131954,Carina Double Wide Media Storage Towers in Natural & Black,2017-01-21,242.94,3,9.7176
CA-2014-132500,Logitech Wireless Touch Keyboard K400,2014-09-08,49.98,2,8.4966
CA-2014-112326,Avery 508,2014-01-04,11.784,3,4.2717
US-2016-146710,Martin-Yale Premier Letter Opener,2016-08-27,51.52,5,-10.948
CA-2014-124429,KI Conference Tables,2014-05-27,567.12,10,-28.356
CA-2016-150889,Belkin iPhone and iPad Lightning Cable,2016-03-20,11.992,1,0.8994
CA-2017-126074,GBC Durable Plastic Covers,2017-10-02,58.05,3,26.703
CA-2016-110499,Hewlett Packard 610 Color Digital Copier / Printer,2016-04-07,1199.976,3,374.9925
CA-2015-135272,12-1/2 Diameter Round Wall Clock,2015-12-07,79.92,4,28.7712
CA-2016-140928,Chromcraft Round Conference Tables,2016-09-18,383.438,4,-167.3184
CA-2014-106803,Recycled Eldon Regeneration Jumbo File,2014-12-29,24.56,2,6.8768
CA-2017-117240,Angle-D Ring Binders,2017-07-23,13.128,3,4.2666
CA-2017-133333,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",2017-09-18,22.72,4,10.224
CA-2015-112319,Xerox 226,2015-08-31,58.32,9,27.9936
CA-2017-126046,Avery 476,2017-11-03,12.39,3,5.6994
CA-2015-114923,JBL Micro Wireless Portable Bluetooth Speaker,2015-02-08,107.982,3,-26.9955
CA-2014-162775,Staple envelope,2014-01-13,11.36,2,5.3392
CA-2014-106810,Electrix Halogen Magnifier Lamp,2014-05-14,310.88,2,23.316
CA-2016-157245,Hon 4070 Series Pagoda Round Back Stacking Chairs,2016-05-19,641.96,2,179.7488
CA-2017-104220,Cardinal EasyOpen D-Ring Binders,2017-01-30,18.28,2,9.14
CA-2014-165974,"Dixon My First Ticonderoga Pencil, #2",2014-06-29,32.76,7,3.6855
CA-2015-144267,Hon GuestStacker Chair,2015-08-21,544.008,3,40.8006
US-2015-157014,Acco D-Ring Binder w/DublLock,2015-10-03,32.07,5,-22.449
CA-2015-154921,Cameo Buff Policy Envelopes,2015-05-23,186.69,3,87.7443
CA-2017-129567,Heavy-Duty E-Z-D Binders,2017-03-17,17.456,2,5.8914
CA-2015-154620,"Lifetime Advantage Folding Chairs, 4/Carton",2015-12-12,348.928,2,34.8928
CA-2015-115938,GBC VeloBinder Manual Binding System,2015-06-26,143.96,4,69.1008
CA-2016-105256,Cisco Unified IP Phone 7945G VoIP phone,2016-05-20,1363.96,5,85.2475
CA-2014-156433,Avery 499,2014-09-20,9.96,2,4.5816
CA-2017-151428,Avery Durable Binders,2017-09-21,20.16,7,9.8784
CA-2015-124653,Xerox 1887,2015-12-24,132.79,7,63.7392
CA-2015-101910,"Situations Contoured Folding Chairs, 4/Set",2015-11-27,283.92,5,17.745
CA-2017-105809,"Executive Impressions 14"" Contract Wall Clock",2017-02-20,22.23,1,7.3359
CA-2016-136133,Belkin 7 Outlet SurgeMaster II,2016-08-18,355.32,9,99.4896
CA-2016-115504,Xerox 218,2016-03-12,12.96,2,6.2208
CA-2017-135783,"Eldon Stackable Tray, Side-Load, Legal, Smoke",2017-04-22,18.28,2,6.2152
CA-2014-134313,Model L Table or Wall-Mount Pencil Sharpener,2014-11-01,43.176,3,4.3176
CA-2015-140921,Coloredge Poster Frame,2015-02-03,28.4,2,11.076
CA-2014-151995,Newell 32,2014-10-13,11.52,4,3.2256
CA-2017-143686,"Eldon Stackable Tray, Side-Load, Legal, Smoke",2017-05-14,18.28,2,6.2152
CA-2015-106565,Xerox 205,2015-03-20,51.84,8,24.8832
CA-2016-149370,Xerox 1968,2016-09-15,5.344,1,1.8704
CA-2014-140858,Xerox 1995,2014-06-28,41.472,8,14.5152
CA-2017-101434,Razer Kraken PRO Over Ear PC and Music Headset,2017-06-20,239.97,3,71.991
US-2014-102071,Kingston Digital DataTraveler 32GB USB 2.0,2014-05-09,67.8,4,4.068
CA-2017-126956,Advantus Plastic Paper Clips,2017-08-21,35.0,7,16.8
CA-2017-129462,"Global Airflow Leather Mesh Back Chair, Black",2017-06-16,301.96,2,90.588
CA-2016-165316,Boston 16801 Nautilus Battery Pencil Sharpener,2016-07-23,35.216,2,2.6412
US-2014-115987,GBC ProClick Punch Binding System,2014-09-08,51.184,4,-79.3352
US-2017-156083,"Adams Telephone Message Books, 5 1/4 x 11",2017-11-04,9.664,2,3.2616
US-2016-137547,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,2016-03-07,21.072,3,1.5804
CA-2015-100454,Boston 19500 Mighty Mite Electric Pencil Sharpener,2015-11-20,60.45,3,16.3215
CA-2016-161669,Fellowes Binding Cases,2016-11-07,37.44,4,11.7
CA-2015-114300,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2015-10-13,83.72,7,23.4416
CA-2017-107503,"Linden 10"" Round Wall Clock, Black",2017-01-01,48.896,4,8.5568
CA-2014-107755,Maxell DVD-RAM Discs,2014-02-07,115.36,7,49.6048
CA-2016-152534,DIXON Oriole Pencils,2016-06-20,5.16,2,1.3416
CA-2016-113747,"Boston School Pro Electric Pencil Sharpener, 1670",2016-05-28,185.88,6,50.1876
CA-2016-123274,"Executive Impressions 14"" Contract Wall Clock",2016-02-19,44.46,2,14.6718
CA-2014-125612,Xerox 1884,2014-08-03,39.96,2,18.7812
CA-2017-161984,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",2017-04-10,7.61,1,3.5767
CA-2014-133851,Staple remover,2014-06-09,7.36,2,0.1472
CA-2016-134474,Logitech MX Performance Wireless Mouse,2016-01-05,191.472,6,40.6878
CA-2014-149020,Avery 482,2014-01-10,2.89,1,1.3583
CA-2016-134362,Avery 483,2016-09-29,15.936,4,5.1792
CA-2014-136742,Large Capacity Hanging Post Binders,2014-04-06,44.91,6,-35.928
CA-2016-158099,GBC Ibimaster 500 Manual ProClick Binding System,2016-09-03,1141.47,5,-760.98
CA-2015-131128,Southworth 100% Cotton The Best Paper,2015-10-19,34.44,3,17.22
CA-2014-148488,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",2014-12-10,11.36,2,5.2256
CA-2017-114636,Xerox 1910,2017-08-25,192.16,5,67.256
CA-2016-116736,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",2016-01-17,322.59,3,64.518
US-2014-158638,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2014-09-17,5.892,4,-4.1244
CA-2017-111689,Lock-Up Easel 'Spel-Binder',2017-11-30,68.472,3,23.1093
CA-2015-129098,"Decoflex Hanging Personal Folder File, Blue",2015-10-09,30.84,2,8.3268
US-2017-123463,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2017-12-23,13.48,4,5.9312
CA-2016-165148,Eldon 200 Class Desk Accessories,2016-10-22,31.4,5,10.048
CA-2014-134061,Dax Clear Box Frame,2014-04-29,17.46,2,5.9364
CA-2015-143602,Fellowes Black Plastic Comb Bindings,2015-04-25,13.944,3,4.5318
CA-2017-115364,Eldon Shelf Savers Cubes and Bins,2017-06-26,83.76,12,1.6752
CA-2017-150707,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",2017-10-14,37.66,7,18.4534
CA-2014-104976,Xerox 1987,2014-12-09,34.68,6,16.9932
CA-2017-132934,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,2017-06-20,149.95,5,14.995
CA-2017-133256,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",2017-06-26,4.54,1,2.043
CA-2016-105494,File Shuttle I and Handi-File,2016-11-10,155.82,7,42.0714
CA-2016-140634,Staple envelope,2016-10-03,15.648,2,5.0856
CA-2014-144407,Alphabetical Labels for Top Tab Filing,2014-09-09,103.6,7,51.8
CA-2017-160983,Things To Do Today Pad,2017-10-29,46.96,8,22.5408
US-2016-114622,Wilson Jones Hanging Recycled Pressboard Data Binders,2016-04-10,8.904,2,-6.5296
CA-2017-150959,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2017-11-11,10.44,5,3.393
CA-2017-132353,Avaya 5420 Digital phone,2017-09-15,323.976,3,20.2485
CA-2016-130477,Xerox 1923,2016-04-08,20.04,3,9.6192
CA-2017-143259,"Bush Westfield Collection Bookcases, Fully Assembled",2017-12-30,323.136,4,12.1176
CA-2017-137596,Polycom CX600 IP Phone VoIP phone,2017-09-02,1199.8,4,323.946
CA-2015-133627,3M Hangers With Command Adhesive,2015-05-31,22.2,6,9.102
CA-2017-102519,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",2017-11-27,46.94,1,19.2454
US-2014-141215,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2014-06-15,99.918,2,-18.5562
CA-2016-165218,Cameo Buff Policy Envelopes,2016-03-05,149.352,3,50.4063
CA-2014-138296,Recycled Eldon Regeneration Jumbo File,2014-12-05,24.56,2,6.8768
CA-2015-111164,Maxell 4.7GB DVD-R,2015-04-11,85.14,3,34.9074
CA-2016-149797,GBC DocuBind 300 Electric Binding Machine,2016-09-15,841.568,2,294.5488
CA-2014-132962,Xerox 1985,2014-09-13,15.552,3,5.4432
CA-2015-115091,Newell 324,2015-10-05,46.2,4,12.936
CA-2017-144932,Zebra Zazzle Fluorescent Highlighters,2017-04-14,14.592,3,2.5536
CA-2017-114216,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",2017-09-02,12.192,3,4.1148
CA-2016-140081,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",2016-06-20,45.056,8,15.2064
US-2017-111745,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2017-11-05,159.99,1,54.3966
CA-2015-148250,Xerox 213,2015-12-13,12.96,2,6.2208
CA-2016-105760,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",2016-06-19,17.12,2,8.0464
CA-2016-142958,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",2016-12-13,6.096,2,2.2098
CA-2015-120880,Xerox 1894,2015-05-29,32.4,5,15.552
US-2015-140200,Bevis Boat-Shaped Conference Table,2015-07-26,393.165,3,-204.4458
US-2017-110576,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2017-11-28,516.488,7,-12.9122
CA-2017-131156,Staple-based wall hangings,2017-04-03,25.472,4,7.6416
CA-2017-136539,Stanley Bostitch Contemporary Electric Pencil Sharpeners,2017-12-28,27.168,2,2.7168
CA-2017-119305,Home/Office Personal File Carts,2017-11-30,173.8,5,43.45
CA-2017-102414,"Logitech B530 USB Headset - headset - Full size, Binaural",2017-05-15,29.592,1,2.5893
CA-2015-112571,Luxo Professional Combination Clamp-On Lamps,2015-09-22,204.6,2,53.196
CA-2017-152142,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2017-11-14,321.568,2,28.1372
CA-2015-160059,Zipper Ring Binder Pockets,2015-11-27,6.24,2,3.0576
CA-2016-120859,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",2016-09-01,21.88,2,10.94
CA-2014-127488,Avery File Folder Labels,2014-09-22,4.608,2,1.6704
CA-2017-135279,Color-Coded Legal Exhibit Labels,2017-04-09,9.82,2,4.8118
CA-2014-115791,DAX Black Cherry Wood-Tone Poster Frame,2014-01-16,127.104,6,28.5984
US-2017-103247,Motorola HK250 Universal Bluetooth Headset,2017-10-05,160.93,7,3.2186
US-2017-100209,Wilson Jones Easy Flow II Sheet Lifters,2017-07-09,1.08,2,-0.792
CA-2017-159366,Lexmark MX611dhe Monochrome Laser Printer,2017-01-07,3059.982,2,679.996
CA-2016-145499,Angle-D Ring Binders,2016-05-30,3.282,2,-2.6256
CA-2015-157035,Xerox 188,2015-12-09,34.02,3,16.6698
CA-2016-144939,Office Star - Contemporary Task Swivel Chair,2016-10-03,599.292,6,93.2232
CA-2014-163419,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2014-11-11,3.392,1,0.8056
CA-2017-100314,Avery 499,2017-09-29,7.968,2,2.5896
CA-2015-146829,Acco Suede Grain Vinyl Round Ring Binder,2015-03-10,1.112,2,-1.8904
CA-2017-167899,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,2017-05-21,520.05,5,72.807
CA-2015-153549,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2015-03-29,1166.92,5,131.2785
CA-2016-110023,Cardinal EasyOpen D-Ring Binders,2016-09-09,14.624,2,5.484
CA-2016-105585,Advantus SlideClip Paper Clips,2016-08-26,10.23,3,4.9104
CA-2014-117639,Fellowes PB300 Plastic Comb Binding Machine,2014-05-21,2715.93,7,1276.4871
CA-2015-162537,Laser & Ink Jet Business Envelopes,2015-10-28,10.67,1,4.9082
CA-2016-155488,Boston 16801 Nautilus Battery Pencil Sharpener,2016-11-13,44.02,2,11.4452
CA-2015-124891,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2015-07-31,2309.65,7,762.1845
CA-2015-126445,Fellowes Super Stor/Drawer Files,2015-08-27,484.65,3,92.0835
CA-2015-111199,Xerox 1910,2015-11-13,115.296,3,40.3536
CA-2015-105312,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2015-11-06,7.08,3,2.478
US-2017-106705,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",2017-12-26,44.75,5,20.585
CA-2017-135034,JBL Micro Wireless Portable Bluetooth Speaker,2017-08-01,95.984,2,5.999
CA-2014-158540,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",2014-11-24,151.72,4,27.3096
CA-2017-118437,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2017-06-17,155.25,3,46.575
US-2015-126214,Bevis 36 x 72 Conference Tables,2015-12-21,1618.37,13,356.0414
CA-2015-133025,Xerox 216,2015-09-17,32.4,5,15.552
CA-2015-108665,G.E. Halogen Desk Lamp Bulbs,2015-07-06,13.96,2,6.7008
CA-2015-124450,Staples in misc. colors,2015-04-27,22.74,3,8.8686
CA-2015-167269,Peel & Seel Envelopes,2015-06-16,6.208,2,2.1728
CA-2017-106964,GBC Plastic Binding Combs,2017-12-17,11.808,2,4.2804
CA-2016-126529,Xerox 2,2016-01-11,15.552,3,5.4432
CA-2014-163552,Easy-staple paper,2014-07-11,177.2,5,83.284
CA-2016-109820,Southworth 25% Cotton Granite Paper & Envelopes,2016-11-20,15.696,3,5.1012
CA-2016-113061,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,2016-04-22,86.62,2,8.662
CA-2015-127418,Aluminum Screw Posts,2015-06-13,36.624,3,13.734
CA-2017-121818,Newell 336,2017-11-20,23.968,7,2.6964
CA-2016-127670,Chromcraft Round Conference Tables,2016-03-20,697.16,4,146.4036
CA-2016-102981,Maxell 4.7GB DVD+RW 3/Pack,2016-09-06,31.86,2,11.151
CA-2017-115651,"Quartet Alpha White Chalk, 12/Pack",2017-07-09,8.84,5,2.9835
CA-2017-152702,"Global Stack Chair without Arms, Black",2017-10-12,254.604,14,-18.186
CA-2016-169103,Cisco Unified IP Phone 7945G VoIP phone,2016-03-08,1363.96,5,85.2475
CA-2014-139192,Plantronics HL10 Handset Lifter,2014-05-27,1113.504,12,125.2692
US-2015-153500,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,2015-07-03,168.464,2,-29.4812
CA-2015-110667,DIXON Ticonderoga Erasable Checking Pencils,2015-04-04,11.16,2,4.3524
CA-2017-167150,Avery Hole Reinforcements,2017-12-10,19.936,4,7.2268
CA-2016-105284,Stockwell Gold Paper Clips,2016-11-24,4.416,3,1.6008
US-2015-125374,Global Deluxe Steno Chair,2015-03-23,107.772,2,-29.2524
CA-2015-161263,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,2015-04-16,45.216,3,4.5216
CA-2016-157686,"Global Value Mid-Back Manager's Chair, Gray",2016-10-01,194.848,4,12.178
US-2017-139955,Staple remover,2017-09-28,1.744,1,-0.3488
US-2015-150161,GBC Premium Transparent Covers with Diagonal Lined Pattern,2015-07-25,25.176,4,-18.4624
CA-2015-144652,Newell 333,2015-11-20,19.46,7,5.0596
CA-2016-152814,Xerox 1881,2016-04-28,29.472,3,9.9468
CA-2017-106943,3M Organizer Strips,2017-11-14,8.64,2,3.024
CA-2016-134348,Avery Durable Slant Ring Binders With Label Holder,2016-11-12,6.27,5,-4.598
CA-2016-161781,Newell 328,2016-09-29,40.88,7,10.6288
CA-2017-132521,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,2017-09-23,119.96,2,33.5888
CA-2015-110016,Easy-staple paper,2015-11-29,19.92,4,9.3624
US-2016-143819,Chromcraft Round Conference Tables,2016-03-01,836.592,8,-264.9208
CA-2016-167584,Xerox 224,2016-08-12,6.48,1,3.1104
CA-2016-166163,Nokia Lumia 521 (T-Mobile),2016-08-15,71.976,3,7.1976
CA-2017-158407,Telescoping Adjustable Floor Lamp,2017-06-04,31.984,2,1.999
CA-2015-143490,Stanley Contemporary Battery Pencil Sharpeners,2015-12-06,120.15,9,33.642
CA-2015-165085,Xerox 1950,2015-12-27,28.9,5,14.161
CA-2017-160423,"Fellowes Mobile File Cart, Black",2017-01-21,348.208,7,30.4682
CA-2014-159338,Hon 4060 Series Tables,2014-06-25,447.84,5,11.196
CA-2016-107216,Newell 326,2016-06-14,7.04,4,2.0416
US-2017-145863,Avery Non-Stick Binders,2017-04-21,2.694,3,-4.7145
CA-2016-112340,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2016-10-21,22.92,3,11.2308
US-2016-110156,"Tennsco Lockers, Gray",2016-11-19,100.704,6,-16.3644
CA-2017-140585,Binding Machine Supplies,2017-12-18,46.672,2,16.3352
CA-2016-144855,Self-Adhesive Removable Labels,2016-07-22,6.3,2,3.024
CA-2015-142755,Xerox 1908,2015-09-04,279.9,5,137.151
US-2014-147627,Apple iPhone 5C,2014-01-20,699.93,7,181.9818
CA-2015-105970,50 Colored Long Pencils,2015-03-02,10.16,1,2.6416
CA-2016-112102,KI Adjustable-Height Table,2016-04-12,343.92,4,75.6624
US-2016-114776,Xerox 216,2016-12-06,19.44,3,9.3312
US-2016-134908,"Eldon Base for stackable storage shelf, platinum",2016-06-05,124.608,4,-23.364
US-2016-148803,Steel Personal Filing/Posting Tote,2016-12-11,85.224,3,7.4571
CA-2016-152170,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",2016-11-12,287.52,8,129.384
CA-2014-146969,Luxo Professional Combination Clamp-On Lamps,2014-09-29,204.6,2,53.196
CA-2015-112452,Hoover Shoulder Vac Commercial Portable Vacuum,2015-04-04,644.076,2,107.346
CA-2015-113971,"Eldon Regeneration Recycled Desk Accessories, Smoke",2015-05-08,8.352,6,1.2528
CA-2017-160395,"Crayola Anti Dust Chalk, 12/Pack",2016-12-31,3.64,2,1.638
CA-2014-136567,"SAFCO Commercial Wire Shelving, 72h",2014-12-20,122.48,2,0.0
CA-2016-149314,Hon Deluxe Fabric Upholstered Stacking Chairs,2016-07-02,195.184,1,19.5184
CA-2017-147039,"Belkin 325VA UPS Surge Protector, 6'",2017-06-29,362.94,3,90.735
CA-2014-126522,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",2014-09-01,53.94,3,15.6426
